user_id,watchlist_name,stock_symbol,date_added
U1909,My Watchlist,EFID.CA,2026-05-22
U1909,My Watchlist,AMOC.CA,2026-07-03
U1909,My Watchlist,PHDC.CA,2026-05-20
U1909,My Watchlist,SKPC.CA,2026-07-07
U1911,My Watchlist,AMOC.CA,2026-06-26
U1911,My Watchlist,EFID.CA,2026-06-22
U1911,My Watchlist,SKPC.CA,2026-07-12
U1911,My Watchlist,PHDC.CA,2026-06-24
U1911,My Watchlist,FWRY.CA,2026-07-03
U1912,My Watchlist,AMOC.CA,2026-07-09
U1914,My Watchlist,SKPC.CA,2026-06-21
U1915,My Watchlist,FWRY.CA,2026-07-05
U1915,My Watchlist,SKPC.CA,2026-07-03
U1915,My Watchlist,ADIB.CA,2026-07-01
U1915,My Watchlist,PHDC.CA,2026-07-07
U1915,My Watchlist,AMOC.CA,2026-07-14
U1916,My Watchlist,FWRY.CA,2026-07-07
U1916,My Watchlist,AMOC.CA,2026-04-26
U1916,My Watchlist,ADIB.CA,2026-06-06
U1919,My Watchlist,SKPC.CA,2026-06-11
U1920,My Watchlist,ADIB.CA,2026-07-06
U1920,My Watchlist,SKPC.CA,2026-07-05
U1920,My Watchlist,PHDC.CA,2026-07-15
U1920,My Watchlist,FWRY.CA,2026-06-20
U1921,My Watchlist,EFID.CA,2026-05-25
U1921,My Watchlist,FWRY.CA,2026-04-07
U1921,My Watchlist,ADIB.CA,2026-06-27
U1921,My Watchlist,AMOC.CA,2026-04-13
U1921,My Watchlist,SKPC.CA,2026-06-22
U1923,My Watchlist,SKPC.CA,2026-06-30
U1923,My Watchlist,PHDC.CA,2026-07-02
U1923,My Watchlist,FWRY.CA,2026-07-12
U1923,My Watchlist,AMOC.CA,2026-06-28
U1923,My Watchlist,ADIB.CA,2026-07-02
U1925,My Watchlist,FWRY.CA,2026-07-07
U1926,My Watchlist,SKPC.CA,2026-07-08
U1926,My Watchlist,EFID.CA,2026-07-07
U1926,My Watchlist,AMOC.CA,2026-06-25
U1927,My Watchlist,PHDC.CA,2026-07-09
U1929,My Watchlist,SKPC.CA,2026-05-30
U1931,My Watchlist,ADIB.CA,2026-06-29
U1931,My Watchlist,FWRY.CA,2026-07-15
U1936,My Watchlist,ADIB.CA,2026-06-20
U1936,My Watchlist,AMOC.CA,2026-05-03
U1938,My Watchlist,FWRY.CA,2026-05-28
U1938,My Watchlist,EFID.CA,2026-04-25
U1938,My Watchlist,SKPC.CA,2026-06-18
U1938,My Watchlist,AMOC.CA,2026-05-13
U1938,My Watchlist,ADIB.CA,2026-06-23
U1939,My Watchlist,AMOC.CA,2026-07-12
U1941,My Watchlist,PHDC.CA,2026-07-07
U1941,My Watchlist,AMOC.CA,2026-06-27
U1941,My Watchlist,FWRY.CA,2026-06-07
U1941,My Watchlist,SKPC.CA,2026-06-29
U1941,My Watchlist,ADIB.CA,2026-06-24
U1943,My Watchlist,PHDC.CA,2026-05-21
U1943,My Watchlist,EFID.CA,2026-04-06
U1944,My Watchlist,PHDC.CA,2026-07-10
U1944,My Watchlist,SKPC.CA,2026-06-25
U1944,My Watchlist,ADIB.CA,2026-06-25
U1949,My Watchlist,AMOC.CA,2026-04-20
U1949,My Watchlist,ADIB.CA,2026-05-05
U1950,My Watchlist,SKPC.CA,2026-06-05
U1950,My Watchlist,FWRY.CA,2026-06-30
U1950,My Watchlist,ADIB.CA,2026-07-04
U1950,My Watchlist,PHDC.CA,2026-06-30
U1950,My Watchlist,AMOC.CA,2026-04-24
U1951,My Watchlist,FWRY.CA,2026-06-03
U1951,My Watchlist,EFID.CA,2026-06-02
U1951,My Watchlist,AMOC.CA,2026-06-21
U1951,My Watchlist,SKPC.CA,2026-06-10
U1951,My Watchlist,PHDC.CA,2026-06-14
U1953,My Watchlist,SKPC.CA,2026-07-12
U1953,My Watchlist,PHDC.CA,2026-06-06
U1956,My Watchlist,PHDC.CA,2026-07-02
U1956,My Watchlist,SKPC.CA,2026-06-19
U1957,My Watchlist,AMOC.CA,2026-07-01
U1958,My Watchlist,SKPC.CA,2026-06-25
U1958,My Watchlist,EFID.CA,2026-07-14
U1959,My Watchlist,FWRY.CA,2026-07-04
U1959,My Watchlist,SKPC.CA,2026-07-04
U1959,My Watchlist,PHDC.CA,2026-07-03
U1959,My Watchlist,ADIB.CA,2026-07-04
U1960,My Watchlist,PHDC.CA,2026-07-03
U1960,My Watchlist,SKPC.CA,2026-06-10
U1961,My Watchlist,SKPC.CA,2026-07-04
U1961,My Watchlist,AMOC.CA,2026-07-14
U1961,My Watchlist,ADIB.CA,2026-07-11
U1961,My Watchlist,PHDC.CA,2026-07-02
U1961,My Watchlist,EFID.CA,2026-07-02
U1962,My Watchlist,PHDC.CA,2026-07-08
U1962,My Watchlist,FWRY.CA,2026-07-09
U1962,My Watchlist,SKPC.CA,2026-07-15
U1962,My Watchlist,AMOC.CA,2026-07-13
U1962,My Watchlist,ADIB.CA,2026-07-09
U1966,My Watchlist,FWRY.CA,2026-07-11
U1966,My Watchlist,ADIB.CA,2026-06-26
U1966,My Watchlist,SKPC.CA,2026-07-04
U1967,My Watchlist,EFID.CA,2026-06-24
U1967,My Watchlist,AMOC.CA,2026-05-29
U1967,My Watchlist,FWRY.CA,2026-05-14
U1967,My Watchlist,SKPC.CA,2026-06-08
U1967,My Watchlist,PHDC.CA,2026-05-28
U1968,My Watchlist,EFID.CA,2026-07-13
U1968,My Watchlist,SKPC.CA,2026-06-02
U1968,My Watchlist,ADIB.CA,2026-05-05
U1968,My Watchlist,FWRY.CA,2026-05-20
U1968,My Watchlist,PHDC.CA,2026-05-07
U1971,My Watchlist,EFID.CA,2026-07-10
U1973,My Watchlist,PHDC.CA,2026-06-03
U1973,My Watchlist,SKPC.CA,2026-05-23
U1977,My Watchlist,EFID.CA,2026-06-26
U1977,My Watchlist,SKPC.CA,2026-06-13
U1977,My Watchlist,PHDC.CA,2026-05-31
U1977,My Watchlist,FWRY.CA,2026-06-25
U1977,My Watchlist,ADIB.CA,2026-06-21
U1978,My Watchlist,EFID.CA,2026-07-05
U1978,My Watchlist,SKPC.CA,2026-07-15
U1978,My Watchlist,AMOC.CA,2026-07-14
U1978,My Watchlist,FWRY.CA,2026-07-11
U1978,My Watchlist,PHDC.CA,2026-07-13
U1979,My Watchlist,FWRY.CA,2026-07-08
U1979,My Watchlist,ADIB.CA,2026-07-07
U1980,My Watchlist,SKPC.CA,2026-06-28
U1980,My Watchlist,ADIB.CA,2026-07-05
U1980,My Watchlist,AMOC.CA,2026-07-05
U1980,My Watchlist,PHDC.CA,2026-06-28
U1980,My Watchlist,FWRY.CA,2026-06-22
U1981,My Watchlist,SKPC.CA,2026-07-08
U1981,My Watchlist,ADIB.CA,2026-06-30
U1982,My Watchlist,PHDC.CA,2026-07-06
U1983,My Watchlist,FWRY.CA,2026-04-30
U1983,My Watchlist,SKPC.CA,2026-05-02
U1983,My Watchlist,PHDC.CA,2026-05-28
U1983,My Watchlist,ADIB.CA,2026-07-04
U1983,My Watchlist,AMOC.CA,2026-05-16
U1985,My Watchlist,PHDC.CA,2026-07-14
U1985,My Watchlist,EFID.CA,2026-07-09
U1993,My Watchlist,ADIB.CA,2026-07-15
U1993,My Watchlist,EFID.CA,2026-07-09
U1993,My Watchlist,PHDC.CA,2026-06-29
U1993,My Watchlist,AMOC.CA,2026-07-11
U1994,My Watchlist,ADIB.CA,2026-06-21
U1994,My Watchlist,EFID.CA,2026-05-19
U1994,My Watchlist,SKPC.CA,2026-06-03
U1994,My Watchlist,AMOC.CA,2026-05-28
U1995,My Watchlist,SKPC.CA,2026-07-11
U1995,My Watchlist,FWRY.CA,2026-07-12
U1995,My Watchlist,PHDC.CA,2026-07-13
U1995,My Watchlist,ADIB.CA,2026-07-09
U1998,My Watchlist,PHDC.CA,2026-06-29
U1998,My Watchlist,EFID.CA,2026-07-02
U1998,My Watchlist,AMOC.CA,2026-07-09
U1998,My Watchlist,ADIB.CA,2026-07-15
U1998,My Watchlist,SKPC.CA,2026-07-08
U2001,My Watchlist,PHDC.CA,2026-06-10
U2001,My Watchlist,SKPC.CA,2026-07-11
U2002,My Watchlist,AMOC.CA,2026-07-03
U2002,My Watchlist,PHDC.CA,2026-07-01
U2002,My Watchlist,EFID.CA,2026-07-07
U2002,My Watchlist,FWRY.CA,2026-07-15
U2002,My Watchlist,ADIB.CA,2026-07-06
U2005,My Watchlist,SKPC.CA,2026-07-14
U2007,My Watchlist,SKPC.CA,2026-07-07
U2007,My Watchlist,PHDC.CA,2026-04-12
U2012,My Watchlist,SKPC.CA,2026-06-23
U2014,My Watchlist,ADIB.CA,2026-07-05
U2018,My Watchlist,FWRY.CA,2026-06-16
U2020,My Watchlist,AMOC.CA,2026-05-07
U2020,My Watchlist,FWRY.CA,2026-05-10
U2020,My Watchlist,SKPC.CA,2026-06-08
U2022,My Watchlist,SKPC.CA,2026-06-03
U2022,My Watchlist,AMOC.CA,2026-06-04
U2022,My Watchlist,ADIB.CA,2026-06-08
U2022,My Watchlist,EFID.CA,2026-07-05
U2024,My Watchlist,SKPC.CA,2026-05-25
U2024,My Watchlist,FWRY.CA,2026-07-01
U2024,My Watchlist,EFID.CA,2026-05-26
U2030,My Watchlist,ADIB.CA,2026-06-27
U2030,My Watchlist,EFID.CA,2026-07-03
U2031,My Watchlist,ADIB.CA,2026-07-03
U2031,My Watchlist,AMOC.CA,2026-05-27
U2031,My Watchlist,EFID.CA,2026-05-18
U2031,My Watchlist,PHDC.CA,2026-04-28
U2031,My Watchlist,SKPC.CA,2026-04-24
U2032,My Watchlist,FWRY.CA,2026-07-13
U2032,My Watchlist,ADIB.CA,2026-07-02
U2032,My Watchlist,PHDC.CA,2026-06-15
U2033,My Watchlist,PHDC.CA,2026-07-02
U2033,My Watchlist,AMOC.CA,2026-06-20
U2033,My Watchlist,SKPC.CA,2026-06-01
U2033,My Watchlist,FWRY.CA,2026-06-09
U2034,My Watchlist,FWRY.CA,2026-05-26
U2034,My Watchlist,AMOC.CA,2026-06-02
U2034,My Watchlist,EFID.CA,2026-06-07
U2034,My Watchlist,SKPC.CA,2026-06-06
U2034,My Watchlist,ADIB.CA,2026-06-26
U2035,My Watchlist,PHDC.CA,2026-07-09
U2035,My Watchlist,AMOC.CA,2026-07-08
U2035,My Watchlist,FWRY.CA,2026-07-08
U2037,My Watchlist,ADIB.CA,2026-06-01
U2037,My Watchlist,FWRY.CA,2026-07-09
U2037,My Watchlist,AMOC.CA,2026-07-14
U2037,My Watchlist,PHDC.CA,2026-05-31
U2037,My Watchlist,EFID.CA,2026-04-20
U2040,My Watchlist,PHDC.CA,2026-04-26
U2040,My Watchlist,ADIB.CA,2026-04-16
U2040,My Watchlist,FWRY.CA,2026-04-30
U2040,My Watchlist,EFID.CA,2026-04-17
U2044,My Watchlist,AMOC.CA,2026-07-14
U2046,My Watchlist,PHDC.CA,2026-07-02
U2046,My Watchlist,SKPC.CA,2026-07-08
U2050,My Watchlist,AMOC.CA,2026-06-28
U2050,My Watchlist,PHDC.CA,2026-07-12
U2052,My Watchlist,FWRY.CA,2026-04-25
U2052,My Watchlist,PHDC.CA,2026-07-01
U2053,My Watchlist,SKPC.CA,2026-06-02
U2053,My Watchlist,EFID.CA,2026-04-23
U2053,My Watchlist,PHDC.CA,2026-05-16
U2053,My Watchlist,FWRY.CA,2026-06-14
U2054,My Watchlist,SKPC.CA,2026-05-01
U2054,My Watchlist,PHDC.CA,2026-05-23
U2054,My Watchlist,FWRY.CA,2026-05-13
U2055,My Watchlist,SKPC.CA,2026-05-31
U2055,My Watchlist,ADIB.CA,2026-06-06
U2055,My Watchlist,FWRY.CA,2026-06-26
U2056,My Watchlist,ADIB.CA,2026-07-09
U2058,My Watchlist,FWRY.CA,2026-07-13
U2062,My Watchlist,EFID.CA,2026-05-11
U2062,My Watchlist,PHDC.CA,2026-06-01
U2062,My Watchlist,ADIB.CA,2026-06-30
U2062,My Watchlist,SKPC.CA,2026-05-28
U2062,My Watchlist,FWRY.CA,2026-06-06
U2064,My Watchlist,EFID.CA,2026-05-07
U2064,My Watchlist,ADIB.CA,2026-05-25
U2064,My Watchlist,FWRY.CA,2026-04-27
U2064,My Watchlist,AMOC.CA,2026-06-05
U2064,My Watchlist,PHDC.CA,2026-06-29
U2065,My Watchlist,AMOC.CA,2026-07-07
U2065,My Watchlist,ADIB.CA,2026-06-02
U2065,My Watchlist,SKPC.CA,2026-06-21
U2067,My Watchlist,AMOC.CA,2026-04-20
U2067,My Watchlist,ADIB.CA,2026-07-05
U2067,My Watchlist,PHDC.CA,2026-06-30
U2068,My Watchlist,AMOC.CA,2026-06-07
U2068,My Watchlist,FWRY.CA,2026-07-13
U2068,My Watchlist,EFID.CA,2026-06-04
U2070,My Watchlist,PHDC.CA,2026-06-03
U2070,My Watchlist,SKPC.CA,2026-06-26
U2073,My Watchlist,EFID.CA,2026-07-15
U2073,My Watchlist,SKPC.CA,2026-07-08
U2077,My Watchlist,PHDC.CA,2026-06-21
U2077,My Watchlist,ADIB.CA,2026-05-15
U2077,My Watchlist,AMOC.CA,2026-05-14
U2077,My Watchlist,SKPC.CA,2026-06-17
U2077,My Watchlist,EFID.CA,2026-05-14
U2079,My Watchlist,PHDC.CA,2026-05-04
U2079,My Watchlist,EFID.CA,2026-05-12
U2079,My Watchlist,SKPC.CA,2026-05-04
U2079,My Watchlist,FWRY.CA,2026-05-06
U2081,My Watchlist,SKPC.CA,2026-05-16
U2081,My Watchlist,EFID.CA,2026-06-26
U2082,My Watchlist,EFID.CA,2026-07-08
U2082,My Watchlist,ADIB.CA,2026-06-15
U2082,My Watchlist,PHDC.CA,2026-05-11
U2085,My Watchlist,SKPC.CA,2026-06-24
U2085,My Watchlist,EFID.CA,2026-07-10
U2085,My Watchlist,FWRY.CA,2026-06-24
U2085,My Watchlist,PHDC.CA,2026-06-19
U2086,My Watchlist,PHDC.CA,2026-06-27
U2087,My Watchlist,PHDC.CA,2026-07-10
U2087,My Watchlist,SKPC.CA,2026-06-26
U2087,My Watchlist,ADIB.CA,2026-07-09
U2087,My Watchlist,AMOC.CA,2026-05-25
U2087,My Watchlist,FWRY.CA,2026-05-17
U2090,My Watchlist,FWRY.CA,2026-06-23
U2090,My Watchlist,AMOC.CA,2026-07-02
U2090,My Watchlist,SKPC.CA,2026-06-18
U2092,My Watchlist,AMOC.CA,2026-05-24
U2092,My Watchlist,EFID.CA,2026-05-25
U2092,My Watchlist,ADIB.CA,2026-07-05
U2092,My Watchlist,PHDC.CA,2026-05-09
U2096,My Watchlist,EFID.CA,2026-06-19
U2103,My Watchlist,ADIB.CA,2026-06-07
U2103,My Watchlist,EFID.CA,2026-06-13
U2103,My Watchlist,PHDC.CA,2026-06-20
U2107,My Watchlist,SKPC.CA,2026-07-03
U2107,My Watchlist,AMOC.CA,2026-05-03
U2107,My Watchlist,EFID.CA,2026-05-27
U2108,My Watchlist,EFID.CA,2026-07-11
U2108,My Watchlist,FWRY.CA,2026-07-15
U2108,My Watchlist,AMOC.CA,2026-07-10
U2110,My Watchlist,ADIB.CA,2026-07-14
U2110,My Watchlist,PHDC.CA,2026-07-12
U2111,My Watchlist,FWRY.CA,2026-05-31
U2111,My Watchlist,AMOC.CA,2026-04-26
U2111,My Watchlist,ADIB.CA,2026-07-05
U2111,My Watchlist,PHDC.CA,2026-05-22
U2111,My Watchlist,SKPC.CA,2026-05-04
U2112,My Watchlist,SKPC.CA,2026-06-09
U2112,My Watchlist,ADIB.CA,2026-06-14
U2112,My Watchlist,AMOC.CA,2026-06-03
U2112,My Watchlist,PHDC.CA,2026-06-07
U2112,My Watchlist,EFID.CA,2026-06-03
U2113,My Watchlist,AMOC.CA,2026-07-09
U2113,My Watchlist,PHDC.CA,2026-07-13
U2113,My Watchlist,EFID.CA,2026-07-11
U2113,My Watchlist,FWRY.CA,2026-07-07
U2113,My Watchlist,SKPC.CA,2026-07-14
U2114,My Watchlist,EFID.CA,2026-06-16
U2114,My Watchlist,SKPC.CA,2026-07-09
U2116,My Watchlist,SKPC.CA,2026-05-05
U2116,My Watchlist,AMOC.CA,2026-05-07
U2116,My Watchlist,EFID.CA,2026-07-15
U2119,My Watchlist,ADIB.CA,2026-06-19
U2119,My Watchlist,SKPC.CA,2026-06-29
U2119,My Watchlist,EFID.CA,2026-06-30
U2119,My Watchlist,FWRY.CA,2026-07-06
U2121,My Watchlist,ADIB.CA,2026-06-24
U2121,My Watchlist,EFID.CA,2026-07-10
U2121,My Watchlist,FWRY.CA,2026-07-10
U2122,My Watchlist,FWRY.CA,2026-07-12
U2122,My Watchlist,AMOC.CA,2026-07-05
U2122,My Watchlist,ADIB.CA,2026-07-09
U2130,My Watchlist,EFID.CA,2026-06-02
U2130,My Watchlist,PHDC.CA,2026-06-24
U2130,My Watchlist,ADIB.CA,2026-06-21
U2131,My Watchlist,EFID.CA,2026-05-22
U2131,My Watchlist,AMOC.CA,2026-06-24
U2131,My Watchlist,SKPC.CA,2026-06-08
U2134,My Watchlist,PHDC.CA,2026-07-14
U2134,My Watchlist,SKPC.CA,2026-07-13
U2134,My Watchlist,FWRY.CA,2026-07-13
U2136,My Watchlist,AMOC.CA,2026-05-23
U2136,My Watchlist,EFID.CA,2026-06-29
U2136,My Watchlist,ADIB.CA,2026-04-19
U2139,My Watchlist,SKPC.CA,2026-07-11
U2141,My Watchlist,ADIB.CA,2026-05-19
U2141,My Watchlist,AMOC.CA,2026-06-02
U2142,My Watchlist,PHDC.CA,2026-06-19
U2142,My Watchlist,EFID.CA,2026-05-30
U2142,My Watchlist,FWRY.CA,2026-07-02
U2142,My Watchlist,SKPC.CA,2026-06-11
U2142,My Watchlist,AMOC.CA,2026-06-16
U2144,My Watchlist,SKPC.CA,2026-06-22
U2144,My Watchlist,PHDC.CA,2026-06-16
U2144,My Watchlist,FWRY.CA,2026-04-28
U2149,My Watchlist,SKPC.CA,2026-07-13
U2149,My Watchlist,PHDC.CA,2026-07-11
U2149,My Watchlist,AMOC.CA,2026-07-10
U2150,My Watchlist,ADIB.CA,2026-05-18
U2150,My Watchlist,PHDC.CA,2026-06-30
U2150,My Watchlist,FWRY.CA,2026-05-29
U2150,My Watchlist,EFID.CA,2026-06-17
U2150,My Watchlist,SKPC.CA,2026-07-06
U2151,My Watchlist,SKPC.CA,2026-07-07
U2151,My Watchlist,AMOC.CA,2026-07-02
U2151,My Watchlist,PHDC.CA,2026-07-08
U2151,My Watchlist,ADIB.CA,2026-07-05
U2152,My Watchlist,SKPC.CA,2026-07-11
U2152,My Watchlist,FWRY.CA,2026-07-06
U2157,My Watchlist,PHDC.CA,2026-06-26
U2157,My Watchlist,ADIB.CA,2026-07-14
U2157,My Watchlist,SKPC.CA,2026-06-26
U2158,My Watchlist,FWRY.CA,2026-07-11
U2158,My Watchlist,PHDC.CA,2026-06-11
U2158,My Watchlist,SKPC.CA,2026-04-29
U2158,My Watchlist,AMOC.CA,2026-04-21
U2158,My Watchlist,EFID.CA,2026-04-20
U2159,My Watchlist,FWRY.CA,2026-07-13
U2160,My Watchlist,EFID.CA,2026-06-26
U2161,My Watchlist,EFID.CA,2026-06-17
U2161,My Watchlist,AMOC.CA,2026-06-22
U2162,My Watchlist,SKPC.CA,2026-06-09
U2162,My Watchlist,ADIB.CA,2026-07-15
U2162,My Watchlist,FWRY.CA,2026-06-21
U2162,My Watchlist,PHDC.CA,2026-07-15
U2163,My Watchlist,SKPC.CA,2026-05-05
U2163,My Watchlist,AMOC.CA,2026-05-28
U2163,My Watchlist,EFID.CA,2026-04-15
U2163,My Watchlist,FWRY.CA,2026-05-29
U2167,My Watchlist,EFID.CA,2026-07-09
U2167,My Watchlist,FWRY.CA,2026-07-01
U2170,My Watchlist,SKPC.CA,2026-06-25
U2170,My Watchlist,FWRY.CA,2026-06-05
U2171,My Watchlist,PHDC.CA,2026-07-09
U2172,My Watchlist,EFID.CA,2026-07-03
U2172,My Watchlist,FWRY.CA,2026-06-27
U2172,My Watchlist,SKPC.CA,2026-07-01
U2172,My Watchlist,PHDC.CA,2026-07-01
U2172,My Watchlist,ADIB.CA,2026-07-15
U2176,My Watchlist,SKPC.CA,2026-07-13
U2176,My Watchlist,AMOC.CA,2026-06-28
U2176,My Watchlist,ADIB.CA,2026-07-08
U2177,My Watchlist,AMOC.CA,2026-06-22
U2177,My Watchlist,FWRY.CA,2026-06-03
U2177,My Watchlist,ADIB.CA,2026-06-23
U2177,My Watchlist,PHDC.CA,2026-07-14
U2178,My Watchlist,SKPC.CA,2026-05-06
U2178,My Watchlist,ADIB.CA,2026-07-12
U2178,My Watchlist,AMOC.CA,2026-04-29
U2178,My Watchlist,PHDC.CA,2026-05-03
U2180,My Watchlist,SKPC.CA,2026-05-31
U2180,My Watchlist,ADIB.CA,2026-06-12
U2180,My Watchlist,EFID.CA,2026-07-03
U2180,My Watchlist,PHDC.CA,2026-07-08
U2180,My Watchlist,FWRY.CA,2026-07-15
U2181,My Watchlist,PHDC.CA,2026-07-09
U2181,My Watchlist,EFID.CA,2026-05-13
U2181,My Watchlist,SKPC.CA,2026-05-25
U2181,My Watchlist,AMOC.CA,2026-07-13
U2183,My Watchlist,SKPC.CA,2026-07-07
U2183,My Watchlist,ADIB.CA,2026-06-23
U2184,My Watchlist,AMOC.CA,2026-06-26
U2184,My Watchlist,EFID.CA,2026-06-08
U2184,My Watchlist,PHDC.CA,2026-05-17
U2184,My Watchlist,SKPC.CA,2026-06-08
U2185,My Watchlist,ADIB.CA,2026-07-12
U2185,My Watchlist,PHDC.CA,2026-05-23
U2185,My Watchlist,AMOC.CA,2026-06-02
U2185,My Watchlist,SKPC.CA,2026-04-29
U2186,My Watchlist,PHDC.CA,2026-07-12
U2186,My Watchlist,SKPC.CA,2026-07-14
U2186,My Watchlist,AMOC.CA,2026-05-13
U2186,My Watchlist,EFID.CA,2026-05-09
U2186,My Watchlist,ADIB.CA,2026-05-05
U2187,My Watchlist,ADIB.CA,2026-06-01
U2187,My Watchlist,AMOC.CA,2026-05-27
U2188,My Watchlist,EFID.CA,2026-06-19
U2188,My Watchlist,FWRY.CA,2026-05-20
U2188,My Watchlist,ADIB.CA,2026-05-07
U2189,My Watchlist,EFID.CA,2026-07-03
U2189,My Watchlist,AMOC.CA,2026-07-02
U2189,My Watchlist,FWRY.CA,2026-07-09
U2190,My Watchlist,SKPC.CA,2026-05-22
U2190,My Watchlist,EFID.CA,2026-05-29
U2192,My Watchlist,EFID.CA,2026-04-24
U2192,My Watchlist,FWRY.CA,2026-06-06
U2192,My Watchlist,SKPC.CA,2026-07-01
U2192,My Watchlist,ADIB.CA,2026-06-06
U2193,My Watchlist,FWRY.CA,2026-05-15
U2194,My Watchlist,AMOC.CA,2026-06-09
U2194,My Watchlist,PHDC.CA,2026-05-04
U2194,My Watchlist,SKPC.CA,2026-07-04
U2194,My Watchlist,EFID.CA,2026-07-07
U2194,My Watchlist,ADIB.CA,2026-05-05
U2195,My Watchlist,PHDC.CA,2026-06-20
U2195,My Watchlist,EFID.CA,2026-07-05
U2200,My Watchlist,AMOC.CA,2026-06-24
U2200,My Watchlist,SKPC.CA,2026-06-12
U2200,My Watchlist,EFID.CA,2026-06-17
U2200,My Watchlist,PHDC.CA,2026-05-17
U2201,My Watchlist,AMOC.CA,2026-06-22
U2201,My Watchlist,SKPC.CA,2026-06-25
U2201,My Watchlist,FWRY.CA,2026-06-03
U2201,My Watchlist,PHDC.CA,2026-05-30
U2201,My Watchlist,ADIB.CA,2026-07-03
U2202,My Watchlist,ADIB.CA,2026-07-11
U2202,My Watchlist,EFID.CA,2026-07-08
U2202,My Watchlist,FWRY.CA,2026-06-18
U2204,My Watchlist,FWRY.CA,2026-06-15
U2204,My Watchlist,EFID.CA,2026-06-26
U2204,My Watchlist,PHDC.CA,2026-07-05
U2204,My Watchlist,AMOC.CA,2026-06-09
U2204,My Watchlist,ADIB.CA,2026-07-08
U2207,My Watchlist,PHDC.CA,2026-05-21
U2207,My Watchlist,FWRY.CA,2026-06-10
U2207,My Watchlist,ADIB.CA,2026-05-07
U2207,My Watchlist,AMOC.CA,2026-06-15
U2207,My Watchlist,EFID.CA,2026-05-27
U2208,My Watchlist,AMOC.CA,2026-07-13
U2211,My Watchlist,EFID.CA,2026-07-02
U2211,My Watchlist,AMOC.CA,2026-05-31
U2214,My Watchlist,ADIB.CA,2026-07-10
U2214,My Watchlist,PHDC.CA,2026-07-09
U2214,My Watchlist,AMOC.CA,2026-06-29
U2214,My Watchlist,EFID.CA,2026-07-07
U2215,My Watchlist,EFID.CA,2026-06-02
U2215,My Watchlist,SKPC.CA,2026-05-29
U2215,My Watchlist,ADIB.CA,2026-07-15
U2215,My Watchlist,FWRY.CA,2026-06-01
U2215,My Watchlist,AMOC.CA,2026-05-24
U2216,My Watchlist,SKPC.CA,2026-06-15
U2216,My Watchlist,ADIB.CA,2026-06-04
U2216,My Watchlist,FWRY.CA,2026-06-11
U2216,My Watchlist,EFID.CA,2026-05-25
U2216,My Watchlist,AMOC.CA,2026-07-07
U2217,My Watchlist,PHDC.CA,2026-07-15
U2219,My Watchlist,AMOC.CA,2026-05-25
U2219,My Watchlist,FWRY.CA,2026-05-21
U2220,My Watchlist,FWRY.CA,2026-06-17
U2220,My Watchlist,PHDC.CA,2026-06-07
U2220,My Watchlist,ADIB.CA,2026-05-22
U2222,My Watchlist,ADIB.CA,2026-06-19
U2222,My Watchlist,PHDC.CA,2026-06-10
U2222,My Watchlist,AMOC.CA,2026-06-04
U2222,My Watchlist,FWRY.CA,2026-07-06
U2222,My Watchlist,EFID.CA,2026-07-10
U2224,My Watchlist,AMOC.CA,2026-06-02
U2224,My Watchlist,ADIB.CA,2026-06-28
U2224,My Watchlist,PHDC.CA,2026-06-25
U2224,My Watchlist,FWRY.CA,2026-05-15
U2228,My Watchlist,AMOC.CA,2026-07-08
U2228,My Watchlist,ADIB.CA,2026-07-13
U2228,My Watchlist,EFID.CA,2026-07-09
U2229,My Watchlist,AMOC.CA,2026-06-17
U2229,My Watchlist,SKPC.CA,2026-05-28
U2229,My Watchlist,FWRY.CA,2026-07-09
U2229,My Watchlist,EFID.CA,2026-06-01
U2230,My Watchlist,PHDC.CA,2026-06-26
U2233,My Watchlist,FWRY.CA,2026-07-14
U2233,My Watchlist,SKPC.CA,2026-07-05
U2233,My Watchlist,PHDC.CA,2026-06-27
U2233,My Watchlist,EFID.CA,2026-06-29
U2233,My Watchlist,ADIB.CA,2026-07-05
U2234,My Watchlist,EFID.CA,2026-06-14
U2234,My Watchlist,AMOC.CA,2026-06-16
U2236,My Watchlist,AMOC.CA,2026-06-10
U2236,My Watchlist,ADIB.CA,2026-05-01
U2236,My Watchlist,EFID.CA,2026-07-01
U2236,My Watchlist,FWRY.CA,2026-07-13
U2238,My Watchlist,ADIB.CA,2026-07-09
U2238,My Watchlist,AMOC.CA,2026-07-15
U2238,My Watchlist,FWRY.CA,2026-07-10
U2238,My Watchlist,SKPC.CA,2026-07-09
U2238,My Watchlist,EFID.CA,2026-07-13
U2240,My Watchlist,AMOC.CA,2026-07-02
U2240,My Watchlist,SKPC.CA,2026-06-30
U2240,My Watchlist,PHDC.CA,2026-06-28
U2240,My Watchlist,EFID.CA,2026-05-28
U2241,My Watchlist,EFID.CA,2026-07-03
U2241,My Watchlist,PHDC.CA,2026-06-15
U2241,My Watchlist,ADIB.CA,2026-06-13
U2241,My Watchlist,SKPC.CA,2026-06-28
U2241,My Watchlist,AMOC.CA,2026-06-07
U2242,My Watchlist,PHDC.CA,2026-07-10
U2244,My Watchlist,AMOC.CA,2026-07-15
U2244,My Watchlist,SKPC.CA,2026-06-27
U2244,My Watchlist,PHDC.CA,2026-06-19
U2244,My Watchlist,ADIB.CA,2026-07-04
